Property type,Size,Rooms,Floor,Furnished,Shareable,Pets allowed,Elevator,Senior friendly,Students only,Balcony,Parking,Dishwasher,Washing machine,Electric charging station,Dryer,Energy rating,Rental period,Available from,Monthly net rent,Utilities,Deposit,Prepaid rent,Move-in price,Creation Date,Listing-id,Adress
Apartment,57 m²,2.0,1st ,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Not specified,Yes,Not specified,,Unlimited,As soon as possible,13.443 kr.,1.331 kr.,40.329 kr.,13.443 kr.,68.546 kr.,05/03/2024,5424012,"Skovbrynet, 2800 København, Kongens Lyngby  - 1st floor"
Apartment,163 m²,3.0,5th ,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Not specified,Yes,,24+ months,1 May 2024,29.000 kr.,1.030 kr.,87.000 kr.,0 kr.,117.030 kr.,05/03/2024,5342113,"Holsteinsgade, 2100 København, København Ø  - 5th floor"
Apartment,70 m²,3.0,-,No,Yes,Yes,No,No,No,Yes,Yes,Not specified,Not specified,No,Not specified,,Unlimited,15 June 2024,12.245 kr.,1.000 kr.,36.735 kr.,12.245 kr.,62.225 kr.,05/03/2024,5424000,"Damhus Boulevard, 2610 København, Rødovre "
Apartment,79 m²,3.0,-,No,Yes,Yes,No,No,No,Yes,Yes,Not specified,Not specified,No,Not specified,,Unlimited,15 June 2024,13.245 kr.,1.000 kr.,39.735 kr.,13.245 kr.,67.225 kr.,05/03/2024,5423998,"Damhus Boulevard, 2610 København, Rødovre "
Apartment,79 m²,3.0,-,No,Yes,Yes,No,No,No,Yes,Yes,Not specified,Not specified,No,Not specified,,Unlimited,15 June 2024,13.245 kr.,1.000 kr.,39.735 kr.,13.245 kr.,67.225 kr.,05/03/2024,5423993,"Damhus Boulevard, 2610 København, Rødovre "
Apartment,68 m²,2.0,2nd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,As soon as possible,15.103 kr.,1.551 kr.,45.309 kr.,15.103 kr.,77.066 kr.,05/03/2024,5400399,"Skovbrynet, 2800 København, Kongens Lyngby  - 2nd floor"
Apartment,107 m²,3.0,1st ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,31 May 2024,27.200 kr.,1.350 kr.,81.600 kr.,27.200 kr.,137.350 kr.,05/03/2024,5050290,"Tuborg Bakkedrag, 2900 København, Hellerup  - 1st floor"
Apartment,98 m²,4.0,2nd ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Not specified,Yes,,Unlimited,15 July 2024,16.995 kr.,800 kr.,50.985 kr.,16.995 kr.,85.775 kr.,05/03/2024,5185728,"Amager Strandvej, 2300 København, København S  - 2nd floor"
Apartment,63 m²,2.0,5th ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,As soon as possible,13.500 kr.,650 kr.,40.500 kr.,13.500 kr.,68.150 kr.,05/03/2024,5177367,"Nadine Gordimers Vej, 2300 København, København S  - 5th floor"
Apartment,152 m²,4.0,1st ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,31 May 2024,31.400 kr.,1.650 kr.,94.200 kr.,31.400 kr.,158.650 kr.,05/03/2024,5050219,"Tuborg Bakkedrag, 2900 København, Hellerup  - 1st floor"
Apartment,33 m²,1.0,3rd ,No,No,No,Yes,No,No,No,Yes,Not specified,Not specified,Not specified,Not specified,-,Unlimited,1 May 2024,10.600 kr.,450 kr.,21.200 kr.,10.600 kr.,42.850 kr.,05/03/2024,5423956,"Store Kongensgade, 1264 København, København K  - 3rd floor"
Apartment,78 m²,3.0,3rd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,14 April 2024,11.700 kr.,900 kr.,35.100 kr.,11.700 kr.,59.400 kr.,05/03/2024,5354084,"Mejsevangen, 2635 København, Ishøj  - 3rd floor"
Townhouse,137 m²,4.0,-,No,No,No,No,No,No,No,Yes,Not specified,Not specified,Not specified,Not specified,,Unlimited,1 June 2024,17.000 kr.,0 kr.,51.000 kr.,17.000 kr.,85.000 kr.,05/03/2024,5195934,"Bredkær, 2650 København, Hvidovre "
Apartment,85 m²,2.0,Ground floor,No,No,No,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,-,12-23 months,1 June 2024,18.000 kr.,,54.000 kr.,,72.000 kr.,05/03/2024,5310049,"Danas Plads, 1914 København, Frederiksberg C  - Ground floor"
Room,10 m²,1.0,2nd ,Yes,No,No,Yes,No,No,No,No,Not specified,Yes,Not specified,Not specified,,12-23 months,As soon as possible,4.000 kr.,1.200 kr.,5.000 kr.,10.400 kr.,20.600 kr.,05/03/2024,5183190,"Gentoftegade, 2820 København, Gentofte  - 2nd floor"
Apartment,69 m²,3.0,2nd ,No,Yes,Yes,No,Yes,No,Yes,Yes,Not specified,Yes,Yes,Not specified,,24+ months,As soon as possible,18.000 kr.,0 kr.,20.000 kr.,0 kr.,38.000 kr.,05/03/2024,5423813,"Ane Kathrines vej, 2000 København, Frederiksberg  - 2nd floor"
Apartment,105 m²,3.0,2nd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,Unlimited,As soon as possible,13.500 kr.,750 kr.,40.500 kr.,0 kr.,54.750 kr.,05/03/2024,5423901,"Sejlbjerg Allé, 2640 København, Hedehusene  - 2nd floor"
Townhouse,168 m²,6.0,-,Yes,No,No,No,Not specified,Not specified,No,No,Not specified,Not specified,No,Not specified,-,1-11 months,15 July 2024,28.500 kr.,,85.500 kr.,,114.000 kr.,05/03/2024,5423900,"Margretheholmsvej, 1432 København, København K "
Apartment,129 m²,3.0,5th ,No,No,No,No,No,No,No,No,Not specified,Not specified,No,Not specified,-,24+ months,15 May 2024,20.800 kr.,1.200 kr.,62.400 kr.,0 kr.,84.400 kr.,05/03/2024,5292248,"Pakhusvej, 2100 København, København Ø  - 5th floor"
Apartment,83 m²,4.0,Ground floor,No,No,No,Yes,Not specified,Not specified,Yes,Not specified,Not specified,Not specified,No,Not specified,-,Unlimited,14 June 2024,13.700 kr.,,41.100 kr.,13.700 kr.,68.500 kr.,05/03/2024,5423887,"Else Alfelts Vej, 2300 København, København S  - Ground floor"
Apartment,69 m²,2.0,3rd ,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,As soon as possible,13.800 kr.,800 kr.,41.400 kr.,13.800 kr.,69.800 kr.,05/03/2024,5221795,"Amager Strandvej, 2300 København, København S  - 3rd floor"
Apartment,98 m²,4.0,3rd ,No,Yes,No,Yes,No,No,Yes,No,Not specified,Not specified,Not specified,Not specified,-,Unlimited,As soon as possible,15.950 kr.,1.600 kr.,47.850 kr.,15.950 kr.,81.350 kr.,05/03/2024,5186667,"Lindgreens Allé, 2300 København, København S  - 3rd floor"
Apartment,73 m²,2.0,1st ,No,No,No,No,No,No,No,Yes,Not specified,Not specified,Not specified,Not specified,,24+ months,As soon as possible,7.839 kr.,1.205 kr.,23.517 kr.,7.839 kr.,40.400 kr.,05/03/2024,5423784,"Hovedgaden, 2640 København, Hedehusene  - 1st floor"
Apartment,83 m²,3.0,Ground floor,No,No,Yes,Yes,Yes,No,Yes,Yes,Not specified,Not specified,Not specified,Not specified,,Unlimited,As soon as possible,10.600 kr.,1.010 kr.,31.800 kr.,10.600 kr.,54.010 kr.,05/03/2024,5357320,"Havtornvej, 2640 København, Hedehusene  - Ground floor"
Room,15.5 m²,1.0,1st ,Yes,No,No,No,No,No,No,No,Not specified,Not specified,Not specified,Not specified,-,1-11 months,As soon as possible,5.500 kr.,0 kr.,11.000 kr.,0 kr.,16.500 kr.,05/03/2024,5353956,"Hvidkildevej, 2400 København, København NV  - 1st floor"
Room,8.5 m²,1.0,1st ,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Not specified,Yes,,1-11 months,As soon as possible,7.500 kr.,0 kr.,7.500 kr.,0 kr.,15.000 kr.,05/03/2024,5339375,"Dover Passage, 2150 København, Nordhavn  - 1st floor"
Apartment,27 m²,1.0,1st ,No,No,No,Yes,No,Yes,No,Yes,Not specified,Not specified,Not specified,Not specified,,Unlimited,As soon as possible,5.670 kr.,580 kr.,11.340 kr.,5.670 kr.,23.260 kr.,05/03/2024,5423834,"Tobaksvejen, 2860 København, Søborg  - 1st floor"
Apartment,27 m²,1.0,3rd ,No,No,No,Yes,No,Yes,No,Yes,Not specified,Not specified,Not specified,Not specified,,Unlimited,As soon as possible,5.670 kr.,580 kr.,11.340 kr.,5.670 kr.,23.260 kr.,05/03/2024,5238205,"Tobaksvejen, 2860 København, Søborg  - 3rd floor"
Apartment,36 m²,1.0,Ground floor,No,No,No,Yes,No,Yes,No,No,Not specified,Not specified,Not specified,Not specified,,Unlimited,1 June 2024,6.508 kr.,225 kr.,19.524 kr.,6.508 kr.,32.765 kr.,04/03/2024,5423780,"Molestien, 2450 København, København SV  - Ground floor"
Apartment,58 m²,2.0,4th ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,As soon as possible,12.200 kr.,600 kr.,36.600 kr.,12.200 kr.,61.600 kr.,04/03/2024,5423779,"Ørestads Boulevard, 2300 København, København S  - 4th floor"
Apartment,62 m²,2.0,6th ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,As soon as possible,13.000 kr.,650 kr.,39.000 kr.,13.000 kr.,65.650 kr.,04/03/2024,5423778,"Ørestads Boulevard, 2300 København, København S  - 6th floor"
Apartment,35 m²,1.0,3rd ,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,,Unlimited,31 May 2024,7.700 kr.,735 kr.,23.100 kr.,7.700 kr.,39.235 kr.,04/03/2024,5344937,"Gammel Køge Landevej, 2500 København, Valby  - 3rd floor"
Apartment,77 m²,3.0,2nd ,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,As soon as possible,15.100 kr.,450 kr.,45.300 kr.,15.100 kr.,75.950 kr.,04/03/2024,5423756,"Molestien, 2450 København, København SV  - 2nd floor"
Apartment,85 m²,3.0,2nd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,11.900 kr.,1.000 kr.,35.700 kr.,11.900 kr.,60.500 kr.,04/03/2024,5423744,"Bornholms Allé, 2630 København, Taastrup  - 2nd floor"
Apartment,68 m²,2.0,2nd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,10.900 kr.,800 kr.,32.700 kr.,10.900 kr.,55.300 kr.,04/03/2024,5423743,"Bornholms Allé, 2630 København, Taastrup  - 2nd floor"
Apartment,97 m²,4.0,3rd ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,As soon as possible,16.700 kr.,1.000 kr.,50.100 kr.,16.700 kr.,84.500 kr.,04/03/2024,5423742,"Ørestads Boulevard, 2300 København, København S  - 3rd floor"
Apartment,83 m²,3.0,2nd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,11.800 kr.,950 kr.,35.400 kr.,11.800 kr.,59.950 kr.,04/03/2024,5423741,"Høje Taastrup Boulevard, 2630 København, Taastrup  - 2nd floor"
Apartment,84 m²,3.0,3rd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,As soon as possible,11.900 kr.,950 kr.,35.700 kr.,11.900 kr.,60.450 kr.,04/03/2024,5423740,"Høje Taastrup Boulevard, 2630 København, Taastrup  - 3rd floor"
Apartment,81 m²,3.0,1st ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.300 kr.,950 kr.,33.900 kr.,11.300 kr.,57.450 kr.,04/03/2024,5423738,"Spættevangen, 2635 København, Ishøj  - 1st floor"
Apartment,82 m²,3.0,2nd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.400 kr.,950 kr.,34.200 kr.,11.400 kr.,57.950 kr.,04/03/2024,5423737,"Spættevangen, 2635 København, Ishøj  - 2nd floor"
Apartment,81 m²,3.0,3rd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,14 July 2024,11.500 kr.,950 kr.,34.500 kr.,11.500 kr.,58.450 kr.,04/03/2024,5423736,"Spættevangen, 2635 København, Ishøj  - 3rd floor"
Apartment,31 m²,1.0,1st ,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,,Unlimited,31 May 2024,7.700 kr.,735 kr.,23.100 kr.,7.700 kr.,39.235 kr.,04/03/2024,5423735,"Gammel Køge Landevej, 2500 København, Valby  - 1st floor"
Apartment,31 m²,1.0,1st ,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,,Unlimited,31 May 2024,7.500 kr.,735 kr.,22.500 kr.,7.500 kr.,38.235 kr.,04/03/2024,5348842,"Gammel Køge Landevej, 2500 København, Valby  - 1st floor"
House,124 m²,4.0,-,No,No,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,-,24+ months,1 June 2024,24.000 kr.,1.333 kr.,72.000 kr.,,97.333 kr.,04/03/2024,5263706,"Kildegårdsvej, 2900 København, Hellerup "
Apartment,120 m²,4.0,1st ,No,Yes,Yes,No,No,No,Yes,Yes,Not specified,Not specified,No,Not specified,-,Unlimited,As soon as possible,31.000 kr.,1.100 kr.,93.000 kr.,31.000 kr.,156.100 kr.,04/03/2024,5423713,"kollegievej, 2920 København, Charlottenlund  - 1st floor"
Apartment,62 m²,2.0,3rd ,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,,Unlimited,1 July 2024,15.495 kr.,1.000 kr.,46.485 kr.,15.495 kr.,78.475 kr.,04/03/2024,5423705,"Artillerivej, 2300 København, København S  - 3rd floor"
Apartment,92 m²,2.0,2nd ,No,No,No,No,No,No,Yes,No,Yes,Not specified,Not specified,Not specified,,Unlimited,1 May 2024,14.500 kr.,1.560 kr.,43.500 kr.,14.500 kr.,74.060 kr.,04/03/2024,4664851,"Thingvalla Allé, 2300 København, København S  - 2nd floor"
Apartment,96 m²,4.0,5th ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Unlimited,31 May 2024,17.500 kr.,900 kr.,52.500 kr.,17.500 kr.,88.400 kr.,04/03/2024,5189331,"Else Alfelts Vej, 2300 København, København S  - 5th floor"
Apartment,29 m²,1.0,3rd ,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,,Unlimited,30 April 2024,9.000 kr.,400 kr.,9.000 kr.,27.000 kr.,45.400 kr.,04/03/2024,5423686,"Njalsgade, 2300 København, København S  - 3rd floor"
Apartment,57 m²,2.0,8th ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,31 May 2024,10.900 kr.,700 kr.,32.700 kr.,10.900 kr.,55.200 kr.,04/03/2024,5423685,"Hørkær, 2730 København, Herlev  - 8th floor"
Apartment,57 m²,2.0,6th ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-,Unlimited,31 May 2024,10.700 kr.,700 kr.,32.100 kr.,10.700 kr.,54.200 kr.,04/03/2024,5423684,"Hørkær, 2730 København, Herlev  - 6th floor"
Apartment,36 m²,1.0,3rd ,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,-,Unlimited,15 May 2024,5.195 kr.,450 kr.,15.585 kr.,5.195 kr.,26.425 kr.,04/03/2024,5335509,"Telegrafvej, 2750 København, Ballerup  - 3rd floor"
Room,10 m²,1.0,7th ,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Not specified,Yes,-,1-11 months,As soon as possible,6.000 kr.,800 kr.,18.000 kr.,18.000 kr.,42.800 kr.,04/03/2024,5423509,"Strandlodsvej, 2300 København, København S  - 7th floor"
Room,11 m²,1.0,Ground floor,No,No,No,No,No,No,No,Yes,Yes,Not specified,Not specified,Not specified,,Unlimited,As soon as possible,5.300 kr.,0 kr.,10.600 kr.,5.300 kr.,21.200 kr.,04/03/2024,5423513,"Himmerlandsvej, 2720 København, Vanløse  - Ground floor"
Apartment,58 m²,2.0,Ground floor,Yes,No,No,Yes,No,No,Yes,No,Not specified,Yes,Not specified,Yes,,12-23 months,1 June 2024,12.500 kr.,1.000 kr.,37.500 kr.,12.500 kr.,63.500 kr.,04/03/2024,5384596,"Sundkaj, 2150 København, Nordhavn  - Ground floor"
Apartment,108 m²,3.0,Ground floor,No,No,No,No,No,No,Yes,No,No,No,No,No,,Unlimited,1 May 2024,16.285 kr.,1.320 kr.,48.855 kr.,16.285 kr.,82.745 kr.,04/03/2024,5176804,"Axel Heides Gade, 2300 København, København S  - Ground floor"
Apartment,31 m²,1.0,5th ,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,-,Unlimited,30 June 2024,8.450 kr.,400 kr.,25.350 kr.,8.450 kr.,42.650 kr.,04/03/2024,5423631,"Henriette Crones Gade, 2450 København, København SV  - 5th floor"
Apartment,72 m²,2.0,Ground floor,No,No,No,No,No,No,No,No,Yes,No,No,No,-,24+ months,1 June 2024,13.750 kr.,600 kr.,41.250 kr.,13.750 kr.,69.350 kr.,04/03/2024,5423566,"Ordrupvej, 2920 København, Charlottenlund  - Ground floor"
Apartment,69 m²,1.0,2nd ,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,-,Unlimited,1 June 2024,10.495 kr.,584 kr.,31.485 kr.,10.495 kr.,53.059 kr.,04/03/2024,5423565,"Banegårdspladsen, 2750 København, Ballerup  - 2nd floor"
Apartment,114 m²,3.0,Ground floor,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,-,Unlimited,1 June 2024,22.995 kr.,800 kr.,68.985 kr.,22.995 kr.,115.775 kr.,04/03/2024,5275411,"Martinsvej, 1926 København, Frederiksberg C  - Ground floor"
Apartment,33 m²,1.0,20th ,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,,Unlimited,1 May 2024,9.800 kr.,798 kr.,19.600 kr.,0 kr.,30.198 kr.,04/03/2024,5423540,"Dybbølsbro, 1577 København, København V  - 20th floor"
Apartment,33 m²,1.0,8th ,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,,Unlimited,15 April 2024,10.200 kr.,798 kr.,20.400 kr.,0 kr.,31.398 kr.,04/03/2024,5423536,"Dybbølsbro, 1577 København, København V  - 8th floor"
Apartment,50 m²,2.0,12th ,Yes,No,No,Yes,Yes,No,Yes,No,Not specified,Not specified,Not specified,Not specified,-,12-23 months,As soon as possible,9.000 kr.,750 kr.,18.000 kr.,9.000 kr.,36.750 kr.,04/03/2024,5029450,"Bagsværd Hovedgade, 2880 København, Bagsværd  - 12th floor"
Apartment,31 m²,1.0,1st ,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,-,Unlimited,30 June 2024,8.150 kr.,400 kr.,24.450 kr.,8.150 kr.,41.150 kr.,04/03/2024,5423518,"Henriette Crones Gade, 2450 København, København SV  - 1st floor"
Apartment,126 m²,5.0,1st ,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Unlimited,1 June 2024,17.150 kr.,1.365 kr.,51.450 kr.,17.150 kr.,87.115 kr.,04/03/2024,5423511,"Richard Mortensens Vej, 2300 København, København S  - 1st floor"
Apartment,35 m²,1.0,1st ,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,,Unlimited,As soon as possible,8.100 kr.,550 kr.,24.300 kr.,8.100 kr.,41.050 kr.,04/03/2024,5423510,"Poppelstykket, 2450 København, København SV  - 1st floor"
Room,10 m²,1.0,2nd ,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Not specified,Yes,,Unlimited,As soon as possible,5.500 kr.,500 kr.,5.500 kr.,5.500 kr.,17.000 kr.,04/03/2024,5423381,"Sigynsgade, 2200 København, København N  - 2nd floor"
Room,15 m²,1.0,-,Yes,No,No,No,No,No,No,No,Not specified,Not specified,Not specified,Not specified,,1-11 months,As soon as possible,3.800 kr.,500 kr.,8.000 kr.,0 kr.,12.300 kr.,04/03/2024,5423375,"Værebrovej, 2880 København, Bagsværd "
Apartment,88 m²,3.0,3rd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,14 April 2024,12.800 kr.,950 kr.,38.400 kr.,12.800 kr.,64.950 kr.,04/03/2024,5423488,"Baltorpvej, 2750 København, Ballerup  - 3rd floor"
Apartment,88 m²,3.0,3rd ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,14 April 2024,12.800 kr.,950 kr.,38.400 kr.,12.800 kr.,64.950 kr.,04/03/2024,5423487,"Baltorpvej, 2750 København, Ballerup  - 3rd floor"
Apartment,42 m²,1.0,2nd ,No,No,No,No,No,No,No,No,No,No,No,No,-,Unlimited,17 May 2024,9.200 kr.,570 kr.,27.600 kr.,9.200 kr.,46.570 kr.,04/03/2024,5423484,"Tagensvej, 2200 København, København N  - 2nd floor"
Apartment,23 m²,1.0,4th ,No,No,No,No,No,Yes,No,No,No,No,No,No,-,Unlimited,As soon as possible,7.000 kr.,300 kr.,21.000 kr.,7.000 kr.,35.300 kr.,04/03/2024,5331482,"C.F. Richs Vej, 2000 København, Frederiksberg  - 4th floor"
Apartment,23 m²,1.0,Ground floor,No,No,No,No,No,No,No,No,No,No,No,No,-,Unlimited,1 June 2024,7.500 kr.,300 kr.,22.500 kr.,7.500 kr.,37.800 kr.,04/03/2024,5282239,"C.F. Richs Vej, 2000 København, Frederiksberg  - Ground floor"
Apartment,42 m²,1.0,1st ,No,No,No,No,No,No,No,No,No,No,No,No,-,Unlimited,23 May 2024,9.100 kr.,450 kr.,27.300 kr.,9.100 kr.,45.950 kr.,04/03/2024,5185383,"Tagensvej, 2200 København, København N  - 1st floor"
Apartment,35 m²,1.0,1st ,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,,Unlimited,As soon as possible,8.050 kr.,550 kr.,24.150 kr.,8.050 kr.,40.800 kr.,04/03/2024,5423475,"Poppelstykket, 2450 København, København SV  - 1st floor"
Apartment,83 m²,3.0,2nd ,No,No,Yes,Yes,Not specified,Not specified,Yes,No,Yes,Yes,No,Yes,,Unlimited,As soon as possible,12.300 kr.,800 kr.,36.900 kr.,12.300 kr.,62.300 kr.,04/03/2024,4584782,"Skjeberg Allé, 2630 København, Taastrup  - 2nd floor"
Apartment,90 m²,3.0,9th ,No,No,Yes,Yes,Not specified,Not specified,Yes,No,Yes,Yes,No,Yes,,Unlimited,As soon as possible,14.800 kr.,1.000 kr.,44.400 kr.,14.800 kr.,75.000 kr.,04/03/2024,4147098,"Else Alfelts Vej, 2300 København, København S  - 9th floor"
Apartment,125 m²,5.0,2nd ,No,No,Yes,No,Not specified,Not specified,Yes,No,Yes,Yes,Yes,Yes,,Unlimited,1 June 2024,17.000 kr.,1.300 kr.,51.000 kr.,17.000 kr.,86.300 kr.,04/03/2024,4810057,"Else Alfelts Vej, 2300 København, København S  - 2nd floor"
Apartment,114 m²,5.0,2nd ,No,No,Yes,No,Not specified,Not specified,Yes,No,Yes,Yes,Yes,Yes,,Unlimited,1 June 2024,16.900 kr.,1.000 kr.,50.700 kr.,16.900 kr.,85.500 kr.,04/03/2024,4930122,"Richard Mortensens Vej, 2300 København, København S  - 2nd floor"
Apartment,106 m²,4.0,5th ,No,No,Yes,Yes,Not specified,Not specified,Yes,No,Yes,Yes,Yes,Yes,,Unlimited,1 June 2024,15.600 kr.,1.000 kr.,46.800 kr.,15.600 kr.,79.000 kr.,04/03/2024,5310887,"Else Alfelts Vej, 2300 København, København S  - 5th floor"
Apartment,88 m²,3.0,3rd ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,Unlimited,1 June 2024,11.996 kr.,750 kr.,35.988 kr.,0 kr.,48.734 kr.,04/03/2024,5423464,"Sejlbjerg Allé, 2640 København, Hedehusene  - 3rd floor"
Apartment,101 m²,4.0,3rd ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,1 July 2024,13.400 kr.,1.200 kr.,13.400 kr.,13.400 kr.,41.400 kr.,04/03/2024,5423459,"Baneleddet, 2605 København, Brøndby  - 3rd floor"
Apartment,101 m²,4.0,3rd ,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,1 July 2024,13.400 kr.,1.200 kr.,13.400 kr.,13.400 kr.,41.400 kr.,04/03/2024,5423458,"Baneleddet, 2605 København, Brøndby  - 3rd floor"
Apartment,67 m²,2.0,Ground floor,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,-,Unlimited,1 July 2024,10.200 kr.,800 kr.,10.200 kr.,10.200 kr.,31.400 kr.,04/03/2024,5423452,"Baneleddet, 2605 København, Brøndby  - Ground floor"
Room,22 m²,1.0,3rd ,No,No,No,No,No,No,Yes,No,Not specified,Yes,Not specified,Not specified,,1-11 months,As soon as possible,5.500 kr.,500 kr.,5.500 kr.,16.500 kr.,28.000 kr.,04/03/2024,5423352,"Nørrebrogade, 2200 København, København N  - 3rd floor"
Apartment,91 m²,3.0,2nd ,No,No,Yes,No,Not specified,Not specified,No,No,Yes,Yes,Yes,Yes,,Unlimited,1 June 2024,14.100 kr.,1.000 kr.,42.300 kr.,14.100 kr.,71.500 kr.,04/03/2024,4758713,"Richard Mortensens Vej, 2300 København, København S  - 2nd floor"
Apartment,116 m²,5.0,2nd ,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Not specified,Yes,,12-23 months,1 May 2024,17.000 kr.,0 kr.,17.000 kr.,17.000 kr.,51.000 kr.,04/03/2024,5423275,"Lyongade, 2300 København, København S  - 2nd floor"
Apartment,64 m²,2.0,Ground floor,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,,Unlimited,1 June 2024,10.750 kr.,694 kr.,32.250 kr.,10.750 kr.,54.444 kr.,04/03/2024,5423426,"Rolighedsvej, 2750 København, Ballerup  - Ground floor"
Apartment,64 m²,2.0,5th ,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Not specified,Yes,,12-23 months,As soon as possible,12.500 kr.,700 kr.,37.500 kr.,12.500 kr.,63.200 kr.,04/03/2024,5423183,"C.F. Møllers Allé, 2300 København, København S  - 5th floor"
Room,30 m²,1.0,1st ,No,No,No,No,No,No,No,Yes,Yes,Yes,Not specified,Not specified,,Unlimited,As soon as possible,5.000 kr.,0 kr.,15.000 kr.,5.000 kr.,25.000 kr.,04/03/2024,5327901,"Arnesvej, 2700 København, Brønshøj  - 1st floor"
Apartment,90 m²,3.0,4th ,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,-,Unlimited,As soon as possible,12.150 kr.,1.346 kr.,36.450 kr.,12.150 kr.,62.096 kr.,04/03/2024,5423414,"Østbrovej, 2600 København, Glostrup  - 4th floor"
Room,53 m²,2.0,Ground floor,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Not specified,Not specified,,Unlimited,As soon as possible,5.500 kr.,0 kr.,10.000 kr.,5.500 kr.,21.000 kr.,03/03/2024,5423325,"Johan Kellers Vej, 2450 København, København SV  - Ground floor"
